PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1642949,Yanic Konan,Niederhäuser,Yanic Konan Niederhäuser,"Niederhäuser, Yanic Konan",Y. Niederhäuser,yanic-konan-niederhäuser,2003-03-14T00:00:00,Penn State,Switzerland,Penn State/Switzerland,6-11,242,0,14,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,yanic_konan_niederhauser,2025,2025,Y,Y,Y,2025,1,30,N
1630192,Zeke,Nnaji,Zeke Nnaji,"Nnaji, Zeke",Z. Nnaji,zeke-nnaji,2001-01-09T00:00:00,Arizona,USA,Arizona/USA,6-10,240,5,22,Forward-Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,zeke_nnaji,2020,2025,N,Y,Y,2020,1,22,N
203994,Jusuf,Nurkić,Jusuf Nurkić,"Nurkić, Jusuf",J. Nurkić,jusuf-nurkić,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-11,290,11,30,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,jusuf_nurkic,2014,2025,N,Y,Y,2014,1,16,N
1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226,8,00,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,royce_o'neale,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,7,20,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,josh_okogie,2018,2025,N,Y,Y,2018,1,20,N
1630168,Onyeka,Okongwu,Onyeka Okongwu,"Okongwu, Onyeka",O. Okongwu,onyeka-okongwu,2000-12-11T00:00:00,Southern California,USA,Southern California/USA,6-10,240,5,17,Forward-Center,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,onyeka_okongwu,2020,2025,Y,Y,Y,2020,1,6,N
1630171,Isaac,Okoro,Isaac Okoro,"Okoro, Isaac",I. Okoro,isaac-okoro,2001-01-26T00:00:00,Auburn,USA,Auburn/USA,6-4,225,5,35,Forward-Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,isaac_okoro,2020,2025,N,Y,Y,2020,1,5,N
1642950,Lachlan,Olbrich,Lachlan Olbrich,"Olbrich, Lachlan",L. Olbrich,lachlan-olbrich,2003-12-30T00:00:00,Illawarra,Australia,Illawarra/Australia,6-8,236,0,47,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,lachlan_olbrich,2025,2025,Y,Y,Y,2025,2,55,N
203482,Kelly,Olynyk,Kelly Olynyk,"Olynyk, Kelly",K. Olynyk,kelly-olynyk,1991-04-19T00:00:00,Gonzaga,Canada,Gonzaga/Canada,7-0,240,12,8,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,kelly_olynyk,2013,2025,N,Y,Y,2013,1,13,N
1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-8,210,10,9,Forward-Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kelly_oubre_jr,2015,2025,N,Y,Y,2015,1,15,N
101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,20,,Guard,Inactive,Y,0,,,,,chris_paul,2005,2025,N,Y,Y,2005,1,4,Y
1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-2,195,9,0,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gary_payton_ii,2016,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642877,Micah,Peavy,Micah Peavy,"Peavy, Micah",M. Peavy,micah-peavy,2001-07-16T00:00:00,Georgetown,USA,Georgetown/USA,6-7,215,0,14,Guard-Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,micah_peavy,2025,2025,N,Y,Y,2025,2,40,N
1642869,Noah,Penda,Noah Penda,"Penda, Noah",N. Penda,noah-penda,2005-01-07T00:00:00,,France,Le Mans Sarthe/France,6-7,215,0,93,Guard-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,noah_penda,2025,2025,Y,Y,Y,2025,2,32,N
1643007,Taelon,Peter,Taelon Peter,"Peter, Taelon",T. Peter,taelon-peter,2002-02-27T00:00:00,Liberty,USA,Liberty/USA,6-3,185,0,4,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,taelon_peter,2025,2025,Y,Y,Y,2025,2,54,N
1641809,Drew,Peterson,Drew Peterson,"Peterson, Drew",D. Peterson,drew-peterson,1999-11-09T00:00:00,USC,USA,Southern California/USA,6-8,205,2,,Forward,Inactive,Y,0,,,,,drew_peterson,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641763,Julian,Phillips,Julian Phillips,"Phillips, Julian",J. Phillips,julian-phillips,2003-11-05T00:00:00,Tennessee,USA,Tennessee/USA,6-6,201,2,4,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,julian_phillips,2023,2025,Y,Y,Y,2023,2,35,N
1629618,Jalen,Pickett,Jalen Pickett,"Pickett, Jalen",J. Pickett,jalen-pickett,1999-10-22T00:00:00,Penn State,USA,Penn State/USA,6-2,202,2,24,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,jalen_pickett,2023,2025,Y,Y,Y,2023,2,32,N
1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,"Pippen Jr., Scotty",S. Pippen Jr.,scotty-pippen-jr,2000-11-10T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-2,170,3,1,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,scotty_pippen_jr,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631342,Daeqwon,Plowden,Daeqwon Plowden,"Plowden, Daeqwon",D. Plowden,daeqwon-plowden,1998-08-29T00:00:00,Bowling Green,USA,Bowling Green/USA,6-4,216,1,29,Guard-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,daeqwon_plowden,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,7-0,254,12,45,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,mason_plumlee,2013,2025,Y,Y,Y,2013,1,22,N
1641764,Brandin,Podziemski,Brandin Podziemski,"Podziemski, Brandin",B. Podziemski,brandin-podziemski,2003-02-25T00:00:00,Santa Clara,USA,Santa Clara/USA,6-4,205,2,2,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,brandon_podziemski,2023,2025,Y,Y,Y,2023,1,19,N
1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,253,9,19,Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jakob_poeltl,2016,2025,Y,Y,Y,2016,1,9,N
1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,6,3,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jordan_poole,2019,2025,Y,Y,Y,2019,1,28,N
1641854,Craig,Porter Jr.,Craig Porter Jr.,"Porter Jr., Craig",C. Porter Jr.,craig-porter-jr,2000-02-26T00:00:00,Wichita State,USA,Wichita State/USA,6-1,180,2,9,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,craig_porter,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629645,Kevin,Porter Jr.,Kevin Porter Jr.,"Porter Jr., Kevin",K. Porter Jr.,kevin-porter-jr,2000-05-04T00:00:00,Southern California,USA,Southern California/USA,6-5,203,5,7,Guard-Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,kevin_porter_jr,2019,2025,Y,Y,Y,2019,1,30,N
1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,6,17,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,michael_porter_jr,2018,2025,N,Y,Y,2018,1,14,N
1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-9,250,10,9,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2025,Y,Y,Y,2015,1,22,N
204001,Kristaps,Porziņģis,Kristaps Porziņģis,"Porziņģis, Kristaps",K. Porziņģis,kristaps-porziņģis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240,10,7,Forward-Center,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kristaps_porzingis,2015,2025,N,Y,Y,2015,1,4,N
1642366,Quinten,Post,Quinten Post,"Post, Quinten",Q. Post,quinten-post,2000-03-21T00:00:00,Boston College,Netherlands,Boston College/Netherlands,7-0,238,1,21,Center,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,quinten_post,2024,2025,Y,Y,Y,2024,2,52,N
1642962,Drake,Powell,Drake Powell,"Powell, Drake",D. Powell,drake-powell,2005-09-08T00:00:00,North Carolina,USA,North Carolina/USA,6-5,195,0,4,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,drake_powell,2025,2025,Y,Y,Y,2025,1,22,N
203939,Dwight,Powell,Dwight Powell,"Powell, Dwight",D. Powell,dwight-powell,1991-07-20T00:00:00,Stanford,Canada,Stanford/Canada,6-10,240,11,7,Forward-Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dwight_powell,2014,2025,Y,Y,Y,2014,2,45,N
1626181,Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,1993-05-25T00:00:00,UCLA,USA,UCLA/USA,6-3,215,10,24,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,norman_powell,2015,2025,Y,Y,Y,2015,2,46,N
1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,9,12,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,taurean_prince,2016,2025,Y,Y,Y,2016,1,12,N
1630202,Payton,Pritchard,Payton Pritchard,"Pritchard, Payton",P. Pritchard,payton-pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195,5,11,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,payton_pritchard,2020,2025,N,Y,Y,2020,1,26,N
1642878,Tyrese,Proctor,Tyrese Proctor,"Proctor, Tyrese",T. Proctor,tyrese-proctor,2004-04-01T00:00:00,Duke,Australia,Duke/Australia,6-4,185,0,24,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tyrese_proctor,2025,2025,Y,Y,Y,2025,2,49,N
1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,"Prosper, Olivier-Maxence",O. Prosper,olivier-maxence-prosper,2002-07-03T00:00:00,Marquette,Canada,Marquette/Canada,6-7,230,2,18,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,olivier-maxence_prosper,2023,2025,Y,Y,Y,2023,1,24,N
1642852,Derik,Queen,Derik Queen,"Queen, Derik",D. Queen,derik-queen,2004-12-27T00:00:00,Maryland,USA,Maryland/USA,6-9,250,0,22,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,derik_queen,2025,2025,N,Y,Y,2025,1,13,N
1629674,Neemias,Queta,Neemias Queta,"Queta, Neemias",N. Queta,neemias-queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248,4,88,Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,neemias_queta,2021,2025,Y,Y,Y,2021,2,39,N
1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190,5,5,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,immanuel_quickley,2020,2025,N,Y,Y,2020,1,25,N
203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-9,250,11,30,Forward-Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,julius_randle,2014,2025,N,Y,Y,2014,1,7,N
1642875,Maxime,Raynaud,Maxime Raynaud,"Raynaud, Maxime",M. Raynaud,maxime-raynaud,2003-04-07T00:00:00,Stanford,France,Stanford/France,7-1,250,0,42,Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,maxime_raynaud,2025,2025,Y,Y,Y,2025,2,42,N
1641871,Duop,Reath,Duop Reath,"Reath, Duop",D. Reath,duop-reath,1996-06-26T00:00:00,Louisiana State,South Sudan,Louisiana State/South Sudan,6-9,245,2,,Center,Inactive,Y,0,,,,,duop_reath,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630559,Austin,Reaves,Austin Reaves,"Reaves, Austin",A. Reaves,austin-reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197,4,15,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,2021,2025,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210,5,7,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,paul_reed,2020,2025,Y,Y,Y,2020,2,58,N
1641810,Antonio,Reeves,Antonio Reeves,"Reeves, Antonio",A. Reeves,antonio-reeves,2000-11-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,205,1,12,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,antonio_reeves,2024,2025,Y,Y,Y,2024,2,47,N
1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,6,11,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642954,Will,Richard,Will Richard,"Richard, Will",W. Richard,will-richard,2002-12-24T00:00:00,Florida,USA,Florida/USA,6-3,206,0,3,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,will_richard,2025,2025,N,Y,Y,2025,2,56,N
1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,6-11,245,5,13,Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,nick_richards,2020,2025,Y,Y,Y,2020,2,42,N
1642859,Jase,Richardson,Jase Richardson,"Richardson, Jase",J. Richardson,jase-richardson,2005-10-16T00:00:00,Michigan State,USA,Michigan State/USA,6-1,180,0,11,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,tmp_jason_richardson,2025,2025,Y,Y,Y,2025,1,25,N
1642860,Will,Riley,Will Riley,"Riley, Will",W. Riley,will-riley,2006-02-10T00:00:00,Illinois-Urbana-Champaign,USA,Illinois-Urbana-Champaign/USA,6-9,180,0,27,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tmp_will_riley,2025,2025,Y,Y,Y,2025,1,21,N
1642258,Zaccharie,Risacher,Zaccharie Risacher,"Risacher, Zaccharie",Z. Risacher,zaccharie-risacher,2005-04-08T00:00:00,JL Bourg-en-Bresse,France,JL Bourg-en-Bresse/France,6-8,200,1,10,Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,tmp_zaccharie_risacher,2024,2025,N,Y,Y,2024,1,1,N
1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,7,55,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,duncan_robinson,2018,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,7,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2025,N,Y,Y,2018,2,36,N
1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235,3,,Center,Inactive,Y,0,,,,,orlando_robinson,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,"Robinson-Earl, Jeremiah",J. Robinson-Earl,jeremiah-robinson-earl,2000-11-03T00:00:00,Villanova,USA,Villanova/USA,6-9,240,4,,Forward,Inactive,Y,0,,,,,jeremiah_robinson-earl,2021,2025,Y,Y,Y,2021,2,32,N
1631157,Ryan,Rollins,Ryan Rollins,"Rollins, Ryan",R. Rollins,ryan-rollins,2002-07-03T00:00:00,Toledo,USA,Toledo/USA,6-3,180,3,13,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,ryan_rollins,2022,2025,Y,Y,Y,2022,2,44,N
1642050,Jackson,Rowe,Jackson Rowe,"Rowe, Jackson",J. Rowe,jackson-rowe,1997-01-04T00:00:00,Cal State-Fullerton,Canada,California State-Fullerton/Canada,6-7,210,2,44,Forward,Inactive,Y,1610612744,Warriors,GSW,warriors,Golden State,jackson_rowe,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,11,2,Guard,Inactive,Y,1610612748,Heat,MIA,heat,Miami,terry_rozier,2015,2024,Y,Y,Y,2015,1,16,N
1641712,Rayan,Rupert,Rayan Rupert,"Rupert, Rayan",R. Rupert,rayan-rupert,2004-05-31T00:00:00,New Zealand Breakers,France,New Zealand Breakers/France,6-7,205,2,21,Guard-Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,rayan_rupert,2023,2025,Y,Y,Y,2023,2,43,N
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-3,193,10,5,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,d'angelo_russell,2015,2025,N,Y,Y,2015,1,2,N
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-10,240,9,11,Forward-Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,2016,2025,N,Y,Y,2016,1,11,N
1642275,Tidjane,Salaün,Tidjane Salaün,"Salaün, Tidjane",T. Salaün,tidjane-salaün,2005-08-10T00:00:00,Cholet,France,Cholet/France,6-10,207,1,31,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,tidjane_salaun,2024,2025,Y,Y,Y,2024,1,6,N
1642282,Hunter,Sallis,Hunter Sallis,"Sallis, Hunter",H. Sallis,hunter-sallis,2003-03-26T00:00:00,Wake Forest,USA,Wake Forest/USA,6-4,185,0,,Guard,Inactive,Y,0,,,,,hunter_sallis,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642920,Kobe,Sanders,Kobe Sanders,"Sanders, Kobe",K. Sanders,kobe-sanders,2002-05-30T00:00:00,Nevada,USA,Nevada/USA,6-8,207,0,4,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,kobe_sanders,2025,2025,N,Y,Y,2025,2,50,N
1630611,Gui,Santos,Gui Santos,"Santos, Gui",G. Santos,gui-santos,2002-06-22T00:00:00,Minas,Brazil,Minas/Brazil,6-7,185,2,15,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,gui_santos,2023,2025,Y,Y,Y,2022,2,55,N
1642879,Ben,Saraf,Ben Saraf,"Saraf, Ben",B. Saraf,ben-saraf,2006-04-14T00:00:00,Ratiopharm Ulm,Israel,Ratiopharm Ulm/Israel,6-6,200,0,77,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,tmp_ben_saraf,2025,2025,Y,Y,Y,2025,1,26,N
1642259,Alex,Sarr,Alex Sarr,"Sarr, Alex",A. Sarr,alex-sarr,2005-04-26T00:00:00,Washington Wizards,France,Perth/France,7-0,205,1,20,Center,Active,Y,1610612764,Wizards,WAS,wizards,Washington,alexandre_sarr,2024,2025,N,Y,Y,2024,1,2,N
1631204,Marcus,Sasser,Marcus Sasser,"Sasser, Marcus",M. Sasser,marcus-sasser,2000-09-21T00:00:00,Houston,USA,Houston/USA,6-1,195,2,25,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,marcus_sasser,2023,2025,Y,Y,Y,2023,1,25,N
1631248,Baylor,Scheierman,Baylor Scheierman,"Scheierman, Baylor",B. Scheierman,baylor-scheierman,2000-09-26T00:00:00,Creighton,USA,Creighton/USA,6-6,205,1,55,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,baylor_scheierman,2024,2025,Y,Y,Y,2024,1,30,N
203471,Dennis,Schröder,Dennis Schröder,"Schröder, Dennis",D. Schröder,dennis-schröder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,175,12,8,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dennis_schroder,2013,2025,Y,Y,Y,2013,1,17,N
1641813,Mark,Sears,Mark Sears,"Sears, Mark",M. Sears,mark-sears,2002-02-19T00:00:00,Alabama,USA,Alabama/USA,6-0,185,0,,Guard,Inactive,Y,0,,,,,mark_sears,2025,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630578,Alperen,Sengun,Alperen Sengun,"Sengun, Alperen",A. Sengun,alperen-sengun,2002-07-25T00:00:00,Besiktas,Turkey,Besiktas/Turkey,6-11,243,4,28,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,alperen_sengun,2021,2025,N,Y,Y,2021,1,16,N
1641729,Brice,Sensabaugh,Brice Sensabaugh,"Sensabaugh, Brice",B. Sensabaugh,brice-sensabaugh,2003-10-30T00:00:00,Ohio State,USA,Ohio State/USA,6-6,235,2,28,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,brice_sensabaugh,2023,2025,Y,Y,Y,2023,1,28,N
1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,6-3,190,7,2,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,collin_sexton,2018,2025,N,Y,Y,2018,1,8,N
1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-5,190,7,44,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,landry_shamet,2018,2025,Y,Y,Y,2018,1,26,N
1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,"Shannon Jr., Terrence",T. Shannon Jr.,terrence-shannon-jr,2000-07-30T00:00:00,Illinois,USA,Illinois/USA,6-6,215,1,1,Guard-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,terrence_shannon_jr,2024,2025,Y,Y,Y,2024,1,27,N
1630549,Day'Ron,Sharpe,Day'Ron Sharpe,"Sharpe, Day'Ron",D. Sharpe,dayron-sharpe,2001-11-06T00:00:00,North Carolina,USA,North Carolina/USA,6-10,265,4,20,Center,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dayron_sharpe,2021,2025,Y,Y,Y,2021,1,29,N
1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-5,210,3,17,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022,2025,N,Y,Y,2022,1,7,N
1642347,Jamal,Shead,Jamal Shead,"Shead, Jamal",J. Shead,jamal-shead,2002-07-24T00:00:00,Houston,USA,Houston/USA,6-1,200,1,23,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jamal_shead,2024,2025,Y,Y,Y,2024,2,45,N
1641767,Ben,Sheppard,Ben Sheppard,"Sheppard, Ben",B. Sheppard,ben-sheppard,2001-07-16T00:00:00,Belmont,USA,Belmont/USA,6-6,190,2,26,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,ben_sheppard,2023,2025,Y,Y,Y,2023,1,26,N
1642263,Reed,Sheppard,Reed Sheppard,"Sheppard, Reed",R. Sheppard,reed-sheppard,2004-06-24T00:00:00,Kentucky,USA,Kentucky/USA,6-2,185,1,15,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,reed_sheppard,2024,2025,Y,Y,Y,2024,1,3,N
1642917,Max,Shulga,Max Shulga,"Shulga, Max",M. Shulga,max-shulga,2002-06-25T00:00:00,Virginia Commonwealth,Ukraine,Virginia Commonwealth/Ukraine,6-4,210,0,44,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,max_shulga,2025,2025,Y,Y,Y,2025,2,57,N
1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-8,245,9,43,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,pascal_siakam,2016,2025,Y,Y,Y,2016,1,27,N
1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,200,7,22,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,anfernee_simons,2018,2025,Y,Y,Y,2018,1,24,N
1642354,KJ,Simpson,KJ Simpson,"Simpson, KJ",K. Simpson,kj-simpson,2002-08-08T00:00:00,Colorado,USA,Colorado/USA,6-2,189,1,25,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,kj_simpson,2024,2025,Y,Y,Y,2024,2,42,N
